Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Ukraine,UKR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,115.722,116.152,115.627,111.623,107.301,109.972,107.301,110.26,107.878,108.236,111.064,108.569,109.414,108.433,110.677,112.744,112.757,113.896,115.566,117.519,117.705,118.782,117.206,114.997,118.532,115.765,104.708,105.901,105.831,107.816,110.989,117.115,122.997,131.076,138.262,148.33,144.951,138.38,128.305,132.523,135.345,136.027,140.492,142.194,145.846,150.234,142.458,146.582,145.511,127.783,118.277,111.639,112.067,111.315,,,
Upper middle income,UMC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,324.5231,320.7781991,317.9466835,303.207571,288.0779016,273.701954,259.3365732,244.8917199,234.0874705,223.7024648,212.6829073,201.4039655,190.3087978,184.6802325,179.2456633,174.1522909,168.7906542,163.1691869,160.2237621,157.1881194,154.1018813,150.5076507,146.8871631,143.9911789,141.1730433,137.4452987,132.9100486,129.6215337,128.3274255,127.2816917,126.2126394,125.1226963,124.7370358,125.7078997,125.6826038,123.6959538,121.2227306,119.1060308,117.3791277,116.8005183,115.8460271,114.6956625,113.5960776,112.000245,109.8044515,107.9202935,105.0661447,102.5701102,100.5801782,98.27378176,96.3133428,94.09097336,91.8559441,90.6531328,89.70458062,86.87621582,
Uruguay,URY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,133.32,130.887,128.455,127.897,127.339,126.78,126.222,125.664,125.119,124.574,124.029,123.483,122.938,121.209,119.48,117.751,116.022,114.293,112.727,111.161,109.595,108.029,106.462,105.788,105.113,104.438,103.764,103.089,101.933,100.778,99.623,98.467,97.312,96.209,95.105,94.002,92.899,91.795,90.076,88.356,86.637,84.917,83.198,83.27,83.343,83.416,83.488,83.561,82.523,81.484,80.445,79.407,78.368,77.72,77.073,76.425,
United States,USA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,130.636,126.591,128.62,130.298,129.086,128.611,128.737,127.478,130.823,128.848,128.45,125.872,124.295,122.911,117.137,112.918,110.068,107.643,105.866,102.056,102.51,100.816,97.47,96.994,96.067,95.469,94.485,94.196,94.331,92.425,90.817,90.64,88.944,89.914,89.422,89.271,86.969,85.239,83.402,83.645,83.253,84.102,83.75,83.425,81.409,81.407,81.169,79.348,78.706,79.044,77.137,77.866,77.626,78.014,79.303,,
Uzbekistan,UZB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,168.638,165.328,162.019,158.818,155.616,152.415,149.214,146.013,143.99,141.968,139.946,137.924,135.901,134.476,133.051,131.626,130.201,128.776,126.322,123.868,121.414,118.96,116.506,115.528,114.55,113.572,112.594,111.616,118.146,124.676,131.207,137.737,144.267,144.118,143.969,143.819,143.67,143.52,143.48,143.44,143.4,143.36,143.32,142.782,142.244,141.706,141.168,140.63,139.484,138.338,137.191,136.045,134.899,133.81,132.722,131.634,
St. Vincent and the Grenadines,VCT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,186.215,175.717,165.219,164.712,164.204,163.697,163.19,162.682,162.625,162.568,162.511,162.454,162.397,162.771,163.146,163.52,163.895,164.269,162.229,160.188,158.148,156.108,154.067,153.867,153.666,153.465,153.265,153.064,154.467,155.87,157.273,158.676,160.079,160.052,160.026,159.999,159.972,159.945,158.444,156.942,155.441,153.939,152.438,150.102,147.766,145.431,143.095,140.759,138.975,137.192,135.408,133.624,131.84,130.768,129.696,128.624,
"Venezuela, RB",VEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,250.124,243.292,236.46,229.642,222.825,216.008,209.191,202.373,195.923,189.473,183.023,176.573,170.123,166.423,162.724,159.025,155.325,151.626,148.649,145.673,142.696,139.72,136.743,135.359,133.975,132.591,131.207,129.823,129.188,128.552,127.916,127.281,126.645,123.395,120.144,116.894,113.644,110.393,108.141,105.888,103.636,101.384,99.131,98.541,97.951,97.361,96.77,96.18,95.523,94.865,94.207,93.55,92.892,91.899,90.905,89.912,
British Virgin Islands,VGB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,221.466,214.879,208.292,201.87,195.447,189.025,182.602,176.18,169.857,163.534,157.211,150.887,144.564,139.846,135.128,130.41,125.692,120.974,117.777,114.58,111.383,108.186,104.989,101.003,97.017,93.031,89.045,85.059,82.48,79.9,77.32,74.741,72.161,70.655,69.148,67.641,66.134,64.627,63.771,62.915,62.059,61.203,60.347,59.448,58.55,57.651,56.753,55.854,54.818,53.782,52.746,51.71,50.674,49.759,48.844,47.929,
Vietnam,VNM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,180.603,174.713,168.822,166.21,163.598,160.986,158.374,155.762,164.571,173.38,182.189,190.998,199.807,184.621,169.434,154.248,139.062,123.876,121.011,118.145,115.279,112.414,109.548,107.462,105.376,103.29,101.204,99.118,97.231,95.344,93.458,91.571,89.684,88.133,86.582,85.03,83.479,81.927,80.706,79.484,78.262,77.04,75.818,74.839,73.86,72.88,71.901,70.922,70.465,70.008,69.552,69.095,68.638,68.178,67.717,,
Vanuatu,VUT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,377.236,370.656,364.075,358.258,352.441,346.624,340.806,334.989,328.468,321.946,315.425,308.904,302.382,295.881,289.38,282.879,276.379,269.878,263.391,256.905,250.419,243.933,237.447,233.795,230.144,226.492,222.84,219.188,214.536,209.884,205.231,200.579,195.927,190.954,185.981,181.008,176.036,171.063,166.53,161.998,157.466,152.933,148.401,144.544,140.688,136.831,132.974,129.118,125.827,122.537,119.247,115.957,112.667,110.107,107.548,104.988,
World,WLD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,302.3774382,297.5881082,294.1127478,285.2166385,275.7912513,267.4537679,258.7600327,250.1112534,243.6062385,237.1428159,229.8357693,222.358293,215.0940816,210.3357326,205.296509,200.5815634,195.7296743,190.6443935,187.7861146,184.7207807,181.7813593,178.4666495,174.9955583,172.8081939,170.6698672,168.2923891,165.3096804,163.1048909,161.704454,160.4358042,157.7489364,156.6541769,155.6837058,155.9368298,155.6521975,154.7533152,153.1159086,151.7086982,150.3936624,149.8093865,148.9876207,148.0371523,147.1187307,145.0885582,142.6389312,140.5187005,137.8383088,135.3514545,132.9060471,130.2347386,127.6290046,125.2751477,123.2797656,122.8910174,123.1832717,129.5415574,
Samoa,WSM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,403.944,396.37,388.796,381.259,373.723,366.187,358.651,351.115,343.655,336.195,328.735,321.275,313.815,306.471,299.127,291.784,284.44,277.097,269.923,262.749,255.575,248.401,241.227,234.286,227.345,220.403,213.462,206.521,199.624,192.728,185.831,178.935,172.038,166.568,161.097,155.626,150.155,144.684,140.922,137.16,133.397,129.635,125.873,123.037,120.202,117.367,114.532,111.697,108.826,105.956,103.086,100.216,97.345,95.211,93.077,90.942,
Kosovo,XKX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,459.634,459.634,459.634,450.786,441.938,433.089,424.241,415.393,407.496,399.599,391.701,383.804,375.907,366.858,357.809,348.76,339.711,330.662,321.744,312.826,303.908,294.989,286.071,279.758,273.446,267.133,260.82,254.507,251.901,249.295,246.69,244.084,241.478,239.819,238.16,236.501,234.842,233.183,231.881,230.579,229.277,227.976,226.674,225.598,224.521,223.445,222.369,221.292,218.204,215.115,212.027,208.938,205.85,203.672,201.495,199.317,
South Africa,ZAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,443.348,435.766,428.184,420.578,412.973,405.368,397.762,390.157,383.851,377.545,371.24,364.934,358.628,351.953,345.278,338.602,331.927,325.252,315.912,306.572,297.232,287.892,278.552,270.364,262.176,253.989,245.801,237.613,235.479,233.345,231.21,229.076,226.941,245.215,263.488,281.761,300.034,318.308,356.272,394.237,432.202,470.166,508.131,511.471,514.81,518.149,521.489,524.828,502.312,479.797,457.281,434.765,412.249,415.65,419.051,422.451,
Zambia,ZMB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,367.315,363.386,359.456,356.091,352.727,349.363,345.998,342.634,338.148,333.662,329.175,324.689,320.203,317.422,314.64,311.858,309.077,306.295,309.542,312.788,316.035,319.281,322.528,340.064,357.6,375.136,392.672,410.208,432.15,454.092,476.034,497.976,519.918,531.072,542.225,553.379,564.533,575.686,573.149,570.612,568.076,565.539,563.002,530.822,498.643,466.464,434.285,402.106,381.014,359.921,338.829,317.737,296.644,283.429,270.214,256.998,
Zimbabwe,ZWE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,306.201,302.669,299.137,295.957,292.778,289.598,286.418,283.239,280.043,276.848,273.653,270.458,267.263,263.308,259.352,255.396,251.441,247.485,241.785,236.085,230.385,224.685,218.985,221.623,224.261,226.899,229.537,232.176,271.461,310.746,350.032,389.317,428.602,483.948,539.294,594.639,649.985,705.331,724.141,742.951,761.761,780.571,799.382,778.599,757.817,737.035,716.253,695.47,646.387,597.303,548.219,499.136,450.052,415.875,381.697,347.52,
